index,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,NumRaces,NumUsers,PSC,Power,TimeStamp,User,few,laccid,netOperators,quality,race_id,ratio,rawPower,segment,segment_end_id,segment_start_id,session_id,source_file,x,y
135,,22621,,,7803,,,,2G,,1,,,-76.0,,,0,7803-22621,,0.09,,0.633027522936,,003-004,4,3,,,30.2678024678,59.845342833
136,,22619,,,7803,,,,2G,,1,,,-89.0,,,0,7803-22619,,-0.18,,0.642201834862,,003-004,4,3,,,30.2678802529,59.8454708807
137,,22621,,,7803,,,,2G,,1,,,-77.0,,,0,7803-22621,,0.09,,0.642201834862,,003-004,4,3,,,30.2678802529,59.8454708807
138,,22619,,,7803,,,,2G,,1,,,-88.0,,,0,7803-22619,,-0.18,,0.651376146789,,003-004,4,3,,,30.267958038,59.8455989279
139,,22621,,,7803,,,,2G,,1,,,-75.0,,,0,7803-22621,,0.09,,0.651376146789,,003-004,4,3,,,30.267958038,59.8455989279
140,,22619,,,7803,,,,2G,,1,,,-89.0,,,0,7803-22619,,-0.18,,0.660550458716,,003-004,4,3,,,30.2680358231,59.8457269746
141,,22621,,,7803,,,,2G,,1,,,-74.0,,,0,7803-22621,,0.09,,0.660550458716,,003-004,4,3,,,30.2680358231,59.8457269746
142,,22619,,,7803,,,,2G,,1,,,-89.0,,,0,7803-22619,,-0.18,,0.669724770642,,003-004,4,3,,,30.2681136082,59.8458550208
143,,22621,,,7803,,,,2G,,1,,,-75.0,,,0,7803-22621,,0.09,,0.669724770642,,003-004,4,3,,,30.2681136082,59.8458550208
144,,22619,,,7803,,,,2G,,1,,,-91.0,,,0,7803-22619,,-0.18,,0.678899082569,,003-004,4,3,,,30.2681913933,59.8459830665
145,,22621,,,7803,,,,2G,,1,,,-72.0,,,0,7803-22621,,0.09,,0.678899082569,,003-004,4,3,,,30.2681913933,59.8459830665
146,,22619,,,7803,,,,2G,,1,,,-93.0,,,0,7803-22619,,-0.18,,0.688073394495,,003-004,4,3,,,30.2682691784,59.8461111117
